"","Country","Lat","Long","date","val","diff","Countr_id"
"503","Canada",51.2538,-85.3232,2020-02-01,3,6,25
"504","China",30.9756,112.2707,2020-02-01,7153,10,29
"505","Korea, South",36,128,2020-02-01,12,10,78
"506","France",46.2276,2.2137,2020-02-01,6,8,50
"507","China",23.3417,113.4244,2020-02-01,535,10,29
"508","China",33.882,113.614,2020-02-01,422,10,29
"509","China",29.1832,120.0934,2020-02-01,599,10,29
"510","China",27.6104,111.7088,2020-02-01,389,10,29
"511","China",31.8257,117.2264,2020-02-01,297,10,29
"512","China",27.614,115.7221,2020-02-01,286,10,29
"513","China",36.3427,118.1498,2020-02-01,206,10,29
"514","China",32.9711,119.455,2020-02-01,202,10,29
"515","China",30.0572,107.874,2020-02-01,247,10,29
"516","China",30.6171,102.7103,2020-02-01,207,10,29
"517","China",47.862,127.7615,2020-02-01,80,10,29
"518","China",40.1824,116.4142,2020-02-01,168,10,29
"519","China",31.202,121.4491,2020-02-01,169,10,29
"520","China",39.549,116.1306,2020-02-01,96,10,29
"521","China",26.0789,117.9874,2020-02-01,144,10,29
"522","China",23.8298,108.7881,2020-02-01,100,10,29
"523","China",35.1917,108.8701,2020-02-01,101,10,29
"524","China",24.974,101.487,2020-02-01,93,10,29
"525","China",19.1959,109.7453,2020-02-01,62,10,29
"526","China",26.8154,106.8748,2020-02-01,29,10,29
"527","China",39.3054,117.323,2020-02-01,41,10,29
"528","China",37.5777,112.2922,2020-02-01,47,10,29
"529","China",37.8099,101.0583,2020-02-01,40,10,29
"530","China",22.3,114.2,2020-02-01,13,10,29
"531","China",41.2956,122.6085,2020-02-01,64,10,29
"532","China",43.6661,126.1923,2020-02-01,17,10,29
"533","China",41.1129,85.2401,2020-02-01,18,10,29
"534","China",44.0935,113.9448,2020-02-01,23,10,29
"535","China",37.2692,106.1655,2020-02-01,26,10,29
"536","Taiwan*",23.7,121,2020-02-01,10,10,134
"537","Vietnam",16,108,2020-02-01,6,9,147
"538","Russia",60,90,2020-02-01,2,1,115
"539","China",35.7452,95.9956,2020-02-01,9,10,29
"540","China",22.1667,113.55,2020-02-01,7,10,29
"541","China",31.6927,88.0924,2020-02-01,1,10,29
"542","US",37.3541,-121.9552,2020-02-01,1,10,144
"543","US",42.3601,-71.0589,2020-02-01,1,10,144
"544","US",33.7879,-117.8531,2020-02-01,1,10,144
"545","US",33.2918,-112.4291,2020-02-01,1,10,144
"546","US",34.0522,-118.2437,2020-02-01,1,10,144
"547","US",47.6062,-122.3321,2020-02-01,1,10,144
"548","US",41.7377,-87.6976,2020-02-01,2,10,144
"549","United Kingdom",55.3781,-3.436,2020-02-01,2,1,142
"550","Thailand",15,101,2020-02-02,19,11,135
"551","Japan",36,138,2020-02-02,20,11,73
"552","Singapore",1.2833,103.8333,2020-02-02,18,10,124
"553","Nepal",28.1667,84.25,2020-02-02,1,8,97
"554","Malaysia",2.5,112.5,2020-02-02,8,8,86
"555","Canada",49.2827,-123.1207,2020-02-02,1,7,25
"556","Australia",-33.8688,151.2093,2020-02-02,4,7,9
"557","Australia",-37.8136,144.9631,2020-02-02,4,7,9
"558","Australia",-28.0167,153.4,2020-02-02,2,7,9
"559","Cambodia",11.55,104.9167,2020-02-02,1,6,23
"560","Sri Lanka",7,81,2020-02-02,1,6,129
"561","Germany",51,9,2020-02-02,10,6,53
"562","Finland",64,26,2020-02-02,1,4,49
"563","United Arab Emirates",24,54,2020-02-02,5,4,141
"564","Philippines",13,122,2020-02-02,2,3,109
"565","India",21,78,2020-02-02,2,3,65
"566","Italy",43,12,2020-02-02,2,2,71
"567","Sweden",63,16,2020-02-02,1,2,132
"568","Spain",40,-4,2020-02-02,1,1,128
"569","Australia",-34.9285,138.6007,2020-02-02,2,7,9
"570","Canada",51.2538,-85.3232,2020-02-02,3,7,25
"571","China",30.9756,112.2707,2020-02-02,11177,11,29
"572","Korea, South",36,128,2020-02-02,15,11,78
"573","France",46.2276,2.2137,2020-02-02,6,9,50
"574","China",23.3417,113.4244,2020-02-02,632,11,29
"575","China",33.882,113.614,2020-02-02,493,11,29
"576","China",29.1832,120.0934,2020-02-02,661,11,29
"577","China",27.6104,111.7088,2020-02-02,463,11,29
"578","China",31.8257,117.2264,2020-02-02,340,11,29
"579","China",27.614,115.7221,2020-02-02,333,11,29
"580","China",36.3427,118.1498,2020-02-02,230,11,29
"581","China",32.9711,119.455,2020-02-02,236,11,29
"582","China",30.0572,107.874,2020-02-02,300,11,29
"583","China",30.6171,102.7103,2020-02-02,231,11,29
"584","China",47.862,127.7615,2020-02-02,95,11,29
"585","China",40.1824,116.4142,2020-02-02,191,11,29
"586","China",31.202,121.4491,2020-02-02,182,11,29
"587","China",39.549,116.1306,2020-02-02,104,11,29
"588","China",26.0789,117.9874,2020-02-02,159,11,29
"589","China",23.8298,108.7881,2020-02-02,111,11,29
"590","China",35.1917,108.8701,2020-02-02,116,11,29
"591","China",24.974,101.487,2020-02-02,105,11,29
"592","China",19.1959,109.7453,2020-02-02,64,11,29
"593","China",26.8154,106.8748,2020-02-02,38,11,29
"594","China",39.3054,117.323,2020-02-02,48,11,29
"595","China",37.5777,112.2922,2020-02-02,66,11,29
"596","China",37.8099,101.0583,2020-02-02,51,11,29
"597","China",22.3,114.2,2020-02-02,15,11,29
"598","China",41.2956,122.6085,2020-02-02,70,11,29
"599","China",43.6661,126.1923,2020-02-02,23,11,29
"600","China",41.1129,85.2401,2020-02-02,21,11,29
"601","China",44.0935,113.9448,2020-02-02,27,11,29
"602","China",37.2692,106.1655,2020-02-02,28,11,29
"603","Taiwan*",23.7,121,2020-02-02,10,11,134
"604","Vietnam",16,108,2020-02-02,6,10,147
"605","Russia",60,90,2020-02-02,2,2,115
"606","China",35.7452,95.9956,2020-02-02,11,11,29
"607","China",22.1667,113.55,2020-02-02,8,11,29
"608","China",31.6927,88.0924,2020-02-02,1,11,29
"609","US",37.3541,-121.9552,2020-02-02,1,11,144
"610","US",42.3601,-71.0589,2020-02-02,1,11,144
"611","US",33.7879,-117.8531,2020-02-02,1,11,144
"612","US",33.2918,-112.4291,2020-02-02,1,11,144
"613","US",34.0522,-118.2437,2020-02-02,1,11,144
"614","US",47.6062,-122.3321,2020-02-02,1,11,144
"615","US",41.7377,-87.6976,2020-02-02,2,11,144
"616","United Kingdom",55.3781,-3.436,2020-02-02,2,2,142
"617","Thailand",15,101,2020-02-03,19,12,135
"618","Japan",36,138,2020-02-03,20,12,73
"619","Singapore",1.2833,103.8333,2020-02-03,18,11,124
"620","Nepal",28.1667,84.25,2020-02-03,1,9,97
"621","Malaysia",2.5,112.5,2020-02-03,8,9,86
"622","Canada",49.2827,-123.1207,2020-02-03,1,8,25
"623","Australia",-33.8688,151.2093,2020-02-03,4,8,9
"624","Australia",-37.8136,144.9631,2020-02-03,4,8,9
"625","Australia",-28.0167,153.4,2020-02-03,2,8,9
"626","Cambodia",11.55,104.9167,2020-02-03,1,7,23
"627","Sri Lanka",7,81,2020-02-03,1,7,129
"628","Germany",51,9,2020-02-03,12,7,53
"629","Finland",64,26,2020-02-03,1,5,49
"630","United Arab Emirates",24,54,2020-02-03,5,5,141
"631","Philippines",13,122,2020-02-03,2,4,109
"632","India",21,78,2020-02-03,3,4,65
"633","Italy",43,12,2020-02-03,2,3,71
"634","Sweden",63,16,2020-02-03,1,3,132
"635","Spain",40,-4,2020-02-03,1,2,128
"636","Australia",-34.9285,138.6007,2020-02-03,2,8,9
"637","Canada",51.2538,-85.3232,2020-02-03,3,8,25
"638","China",30.9756,112.2707,2020-02-03,13522,12,29
"639","Korea, South",36,128,2020-02-03,15,12,78
"640","France",46.2276,2.2137,2020-02-03,6,10,50
"641","China",23.3417,113.4244,2020-02-03,725,12,29
"642","China",33.882,113.614,2020-02-03,566,12,29
"643","China",29.1832,120.0934,2020-02-03,724,12,29
"644","China",27.6104,111.7088,2020-02-03,521,12,29
"645","China",31.8257,117.2264,2020-02-03,408,12,29
"646","China",27.614,115.7221,2020-02-03,391,12,29
"647","China",36.3427,118.1498,2020-02-03,259,12,29
"648","China",32.9711,119.455,2020-02-03,271,12,29
"649","China",30.0572,107.874,2020-02-03,337,12,29
"650","China",30.6171,102.7103,2020-02-03,254,12,29
"651","China",47.862,127.7615,2020-02-03,121,12,29
"652","China",40.1824,116.4142,2020-02-03,212,12,29
"653","China",31.202,121.4491,2020-02-03,203,12,29
"654","China",39.549,116.1306,2020-02-03,113,12,29
"655","China",26.0789,117.9874,2020-02-03,179,12,29
"656","China",23.8298,108.7881,2020-02-03,127,12,29
"657","China",35.1917,108.8701,2020-02-03,128,12,29
"658","China",24.974,101.487,2020-02-03,117,12,29
"659","China",19.1959,109.7453,2020-02-03,72,12,29
"660","China",26.8154,106.8748,2020-02-03,46,12,29
"661","China",39.3054,117.323,2020-02-03,60,12,29
"662","China",37.5777,112.2922,2020-02-03,74,12,29
"663","China",37.8099,101.0583,2020-02-03,55,12,29
"664","China",22.3,114.2,2020-02-03,15,12,29
"665","China",41.2956,122.6085,2020-02-03,74,12,29
"666","China",43.6661,126.1923,2020-02-03,31,12,29
"667","China",41.1129,85.2401,2020-02-03,24,12,29
"668","China",44.0935,113.9448,2020-02-03,34,12,29
"669","China",37.2692,106.1655,2020-02-03,31,12,29
"670","Taiwan*",23.7,121,2020-02-03,10,12,134
"671","Vietnam",16,108,2020-02-03,8,11,147
"672","Russia",60,90,2020-02-03,2,3,115
"673","China",35.7452,95.9956,2020-02-03,13,12,29
"674","China",22.1667,113.55,2020-02-03,8,12,29
"675","China",31.6927,88.0924,2020-02-03,1,12,29
"676","US",37.3541,-121.9552,2020-02-03,2,12,144
"677","US",42.3601,-71.0589,2020-02-03,1,12,144
"678","US",33.7879,-117.8531,2020-02-03,1,12,144
"679","US",33.2918,-112.4291,2020-02-03,1,12,144
"680","US",36.5761,-120.9876,2020-02-03,2,12,144
"681","US",34.0522,-118.2437,2020-02-03,1,12,144
"682","US",47.6062,-122.3321,2020-02-03,1,12,144
"683","US",41.7377,-87.6976,2020-02-03,2,12,144
"684","United Kingdom",55.3781,-3.436,2020-02-03,2,3,142
"685","Thailand",15,101,2020-02-04,25,13,135
"686","Japan",36,138,2020-02-04,22,13,73
"687","Singapore",1.2833,103.8333,2020-02-04,24,12,124
"688","Nepal",28.1667,84.25,2020-02-04,1,10,97
"689","Malaysia",2.5,112.5,2020-02-04,10,10,86
"690","Canada",49.2827,-123.1207,2020-02-04,1,9,25
"691","Australia",-33.8688,151.2093,2020-02-04,4,9,9
"692","Australia",-37.8136,144.9631,2020-02-04,4,9,9
"693","Australia",-28.0167,153.4,2020-02-04,3,9,9
"694","Cambodia",11.55,104.9167,2020-02-04,1,8,23
"695","Sri Lanka",7,81,2020-02-04,1,8,129
"696","Germany",51,9,2020-02-04,12,8,53
"697","Finland",64,26,2020-02-04,1,6,49
"698","United Arab Emirates",24,54,2020-02-04,5,6,141
"699","Philippines",13,122,2020-02-04,2,5,109
"700","India",21,78,2020-02-04,3,5,65
"701","Italy",43,12,2020-02-04,2,4,71
"702","Sweden",63,16,2020-02-04,1,4,132
"703","Spain",40,-4,2020-02-04,1,3,128
"704","Australia",-34.9285,138.6007,2020-02-04,2,9,9
"705","Belgium",50.8333,4,2020-02-04,1,0,15
"706","Canada",51.2538,-85.3232,2020-02-04,3,9,25
"707","China",30.9756,112.2707,2020-02-04,16678,13,29
"708","Korea, South",36,128,2020-02-04,16,13,78
"709","France",46.2276,2.2137,2020-02-04,6,11,50
"710","China",23.3417,113.4244,2020-02-04,813,13,29
"711","China",33.882,113.614,2020-02-04,675,13,29
"712","China",29.1832,120.0934,2020-02-04,829,13,29
"713","China",27.6104,111.7088,2020-02-04,593,13,29
"714","China",31.8257,117.2264,2020-02-04,480,13,29
"715","China",27.614,115.7221,2020-02-04,476,13,29
"716","China",36.3427,118.1498,2020-02-04,275,13,29
"717","China",32.9711,119.455,2020-02-04,308,13,29
"718","China",30.0572,107.874,2020-02-04,366,13,29
"719","China",30.6171,102.7103,2020-02-04,282,13,29
"720","China",47.862,127.7615,2020-02-04,155,13,29
"721","China",40.1824,116.4142,2020-02-04,228,13,29
"722","China",31.202,121.4491,2020-02-04,219,13,29
"723","China",39.549,116.1306,2020-02-04,126,13,29
"724","China",26.0789,117.9874,2020-02-04,194,13,29
"725","China",23.8298,108.7881,2020-02-04,139,13,29
"726","China",35.1917,108.8701,2020-02-04,142,13,29
"727","China",24.974,101.487,2020-02-04,122,13,29
"728","China",19.1959,109.7453,2020-02-04,80,13,29
"729","China",26.8154,106.8748,2020-02-04,58,13,29
"730","China",39.3054,117.323,2020-02-04,67,13,29
"731","China",37.5777,112.2922,2020-02-04,81,13,29
"732","China",37.8099,101.0583,2020-02-04,57,13,29
"733","China",22.3,114.2,2020-02-04,17,13,29
"734","China",41.2956,122.6085,2020-02-04,81,13,29
"735","China",43.6661,126.1923,2020-02-04,42,13,29
"736","China",41.1129,85.2401,2020-02-04,29,13,29
"737","China",44.0935,113.9448,2020-02-04,35,13,29
"738","China",37.2692,106.1655,2020-02-04,34,13,29
"739","Taiwan*",23.7,121,2020-02-04,11,13,134
"740","Vietnam",16,108,2020-02-04,8,12,147
"741","Russia",60,90,2020-02-04,2,4,115
"742","China",35.7452,95.9956,2020-02-04,15,13,29
"743","China",22.1667,113.55,2020-02-04,10,13,29
"744","China",31.6927,88.0924,2020-02-04,1,13,29
"745","US",37.3541,-121.9552,2020-02-04,2,13,144
"746","US",42.3601,-71.0589,2020-02-04,1,13,144
"747","US",33.7879,-117.8531,2020-02-04,1,13,144
"748","US",33.2918,-112.4291,2020-02-04,1,13,144
"749","US",36.5761,-120.9876,2020-02-04,2,13,144
"750","US",34.0522,-118.2437,2020-02-04,1,13,144
"751","US",47.6062,-122.3321,2020-02-04,1,13,144
"752","US",41.7377,-87.6976,2020-02-04,2,13,144
"753","United Kingdom",55.3781,-3.436,2020-02-04,2,4,142
"754","Thailand",15,101,2020-02-05,25,14,135
"755","Japan",36,138,2020-02-05,22,14,73
"756","Singapore",1.2833,103.8333,2020-02-05,28,13,124
"757","Nepal",28.1667,84.25,2020-02-05,1,11,97
"758","Malaysia",2.5,112.5,2020-02-05,12,11,86
"759","Canada",49.2827,-123.1207,2020-02-05,2,10,25
"760","Australia",-33.8688,151.2093,2020-02-05,4,10,9
"761","Australia",-37.8136,144.9631,2020-02-05,4,10,9
"762","Australia",-28.0167,153.4,2020-02-05,3,10,9
"763","Cambodia",11.55,104.9167,2020-02-05,1,9,23
"764","Sri Lanka",7,81,2020-02-05,1,9,129
"765","Germany",51,9,2020-02-05,12,9,53
"766","Finland",64,26,2020-02-05,1,7,49
"767","United Arab Emirates",24,54,2020-02-05,5,7,141
"768","Philippines",13,122,2020-02-05,2,6,109
"769","India",21,78,2020-02-05,3,6,65
"770","Italy",43,12,2020-02-05,2,5,71
"771","Sweden",63,16,2020-02-05,1,5,132
"772","Spain",40,-4,2020-02-05,1,4,128
"773","Australia",-34.9285,138.6007,2020-02-05,2,10,9
"774","Belgium",50.8333,4,2020-02-05,1,1,15
"775","Canada",51.2538,-85.3232,2020-02-05,3,10,25
"776","China",30.9756,112.2707,2020-02-05,19665,14,29
"777","Korea, South",36,128,2020-02-05,19,14,78
"778","France",46.2276,2.2137,2020-02-05,6,12,50
"779","China",23.3417,113.4244,2020-02-05,895,14,29
"780","China",33.882,113.614,2020-02-05,764,14,29
"781","China",29.1832,120.0934,2020-02-05,895,14,29
"782","China",27.6104,111.7088,2020-02-05,661,14,29
"783","China",31.8257,117.2264,2020-02-05,530,14,29
"784","China",27.614,115.7221,2020-02-05,548,14,29
"785","China",36.3427,118.1498,2020-02-05,307,14,29
"786","China",32.9711,119.455,2020-02-05,341,14,29
"787","China",30.0572,107.874,2020-02-05,389,14,29
"788","China",30.6171,102.7103,2020-02-05,301,14,29
"789","China",47.862,127.7615,2020-02-05,190,14,29
"790","China",40.1824,116.4142,2020-02-05,253,14,29
"791","China",31.202,121.4491,2020-02-05,243,14,29
"792","China",39.549,116.1306,2020-02-05,135,14,29
"793","China",26.0789,117.9874,2020-02-05,205,14,29
"794","China",23.8298,108.7881,2020-02-05,150,14,29
"795","China",35.1917,108.8701,2020-02-05,165,14,29
"796","China",24.974,101.487,2020-02-05,128,14,29
"797","China",19.1959,109.7453,2020-02-05,99,14,29
"798","China",26.8154,106.8748,2020-02-05,64,14,29
"799","China",39.3054,117.323,2020-02-05,69,14,29
"800","China",37.5777,112.2922,2020-02-05,81,14,29
"801","China",37.8099,101.0583,2020-02-05,62,14,29
"802","China",22.3,114.2,2020-02-05,21,14,29
"803","China",41.2956,122.6085,2020-02-05,89,14,29
"804","China",43.6661,126.1923,2020-02-05,54,14,29
"805","China",41.1129,85.2401,2020-02-05,32,14,29
"806","China",44.0935,113.9448,2020-02-05,42,14,29
"807","China",37.2692,106.1655,2020-02-05,34,14,29
"808","Taiwan*",23.7,121,2020-02-05,11,14,134
"809","Vietnam",16,108,2020-02-05,8,13,147
"810","Russia",60,90,2020-02-05,2,5,115
"811","China",35.7452,95.9956,2020-02-05,17,14,29
"812","China",22.1667,113.55,2020-02-05,10,14,29
"813","China",31.6927,88.0924,2020-02-05,1,14,29
"814","US",37.3541,-121.9552,2020-02-05,2,14,144
"815","US",42.3601,-71.0589,2020-02-05,1,14,144
"816","US",33.7879,-117.8531,2020-02-05,1,14,144
"817","US",33.2918,-112.4291,2020-02-05,1,14,144
"818","US",36.5761,-120.9876,2020-02-05,2,14,144
"819","US",34.0522,-118.2437,2020-02-05,1,14,144
"820","US",47.6062,-122.3321,2020-02-05,1,14,144
"821","US",41.7377,-87.6976,2020-02-05,2,14,144
"822","United Kingdom",55.3781,-3.436,2020-02-05,2,5,142
"823","Thailand",15,101,2020-02-06,25,15,135
"824","Japan",36,138,2020-02-06,45,15,73
"825","Singapore",1.2833,103.8333,2020-02-06,28,14,124
"826","Nepal",28.1667,84.25,2020-02-06,1,12,97
"827","Malaysia",2.5,112.5,2020-02-06,12,12,86
"828","Canada",49.2827,-123.1207,2020-02-06,2,11,25
"829","Australia",-33.8688,151.2093,2020-02-06,4,11,9
"830","Australia",-37.8136,144.9631,2020-02-06,4,11,9
"831","Australia",-28.0167,153.4,2020-02-06,4,11,9
"832","Cambodia",11.55,104.9167,2020-02-06,1,10,23
"833","Sri Lanka",7,81,2020-02-06,1,10,129
"834","Germany",51,9,2020-02-06,12,10,53
"835","Finland",64,26,2020-02-06,1,8,49
"836","United Arab Emirates",24,54,2020-02-06,5,8,141
"837","Philippines",13,122,2020-02-06,2,7,109
"838","India",21,78,2020-02-06,3,7,65
"839","Italy",43,12,2020-02-06,2,6,71
"840","Sweden",63,16,2020-02-06,1,6,132
"841","Spain",40,-4,2020-02-06,1,5,128
"842","Australia",-34.9285,138.6007,2020-02-06,2,11,9
"843","Belgium",50.8333,4,2020-02-06,1,2,15
"844","Canada",51.2538,-85.3232,2020-02-06,3,11,25
"845","China",30.9756,112.2707,2020-02-06,22112,15,29
"846","Korea, South",36,128,2020-02-06,23,15,78
"847","France",46.2276,2.2137,2020-02-06,6,13,50
"848","China",23.3417,113.4244,2020-02-06,970,15,29
"849","China",33.882,113.614,2020-02-06,851,15,29
"850","China",29.1832,120.0934,2020-02-06,954,15,29
"851","China",27.6104,111.7088,2020-02-06,711,15,29
"852","China",31.8257,117.2264,2020-02-06,591,15,29
"853","China",27.614,115.7221,2020-02-06,600,15,29
"854","China",36.3427,118.1498,2020-02-06,347,15,29
"855","China",32.9711,119.455,2020-02-06,373,15,29
"856","China",30.0572,107.874,2020-02-06,411,15,29
"857","China",30.6171,102.7103,2020-02-06,321,15,29
"858","China",47.862,127.7615,2020-02-06,227,15,29
"859","China",40.1824,116.4142,2020-02-06,274,15,29
"860","China",31.202,121.4491,2020-02-06,257,15,29
"861","China",39.549,116.1306,2020-02-06,157,15,29
"862","China",26.0789,117.9874,2020-02-06,215,15,29
"863","China",23.8298,108.7881,2020-02-06,168,15,29
"864","China",35.1917,108.8701,2020-02-06,173,15,29
"865","China",24.974,101.487,2020-02-06,133,15,29
"866","China",19.1959,109.7453,2020-02-06,106,15,29
"867","China",26.8154,106.8748,2020-02-06,71,15,29
"868","China",39.3054,117.323,2020-02-06,79,15,29
"869","China",37.5777,112.2922,2020-02-06,96,15,29
"870","China",37.8099,101.0583,2020-02-06,62,15,29
"871","China",22.3,114.2,2020-02-06,24,15,29
"872","China",41.2956,122.6085,2020-02-06,94,15,29
"873","China",43.6661,126.1923,2020-02-06,59,15,29
"874","China",41.1129,85.2401,2020-02-06,36,15,29
"875","China",44.0935,113.9448,2020-02-06,46,15,29
"876","China",37.2692,106.1655,2020-02-06,40,15,29
"877","Taiwan*",23.7,121,2020-02-06,16,15,134
"878","Vietnam",16,108,2020-02-06,10,14,147
"879","Russia",60,90,2020-02-06,2,6,115
"880","China",35.7452,95.9956,2020-02-06,18,15,29
"881","China",22.1667,113.55,2020-02-06,10,15,29
"882","China",31.6927,88.0924,2020-02-06,1,15,29
"883","US",37.3541,-121.9552,2020-02-06,2,15,144
"884","US",42.3601,-71.0589,2020-02-06,1,15,144
"885","US",33.7879,-117.8531,2020-02-06,1,15,144
"886","US",33.2918,-112.4291,2020-02-06,1,15,144
"887","US",36.5761,-120.9876,2020-02-06,2,15,144
"888","US",34.0522,-118.2437,2020-02-06,1,15,144
"889","US",47.6062,-122.3321,2020-02-06,1,15,144
"890","US",41.7377,-87.6976,2020-02-06,2,15,144
"891","United Kingdom",55.3781,-3.436,2020-02-06,2,6,142
"892","Thailand",15,101,2020-02-07,25,16,135
"893","Japan",36,138,2020-02-07,25,16,73
"894","Singapore",1.2833,103.8333,2020-02-07,30,15,124
"895","Nepal",28.1667,84.25,2020-02-07,1,13,97
"896","Malaysia",2.5,112.5,2020-02-07,12,13,86
"897","Canada",49.2827,-123.1207,2020-02-07,4,12,25
"898","Australia",-33.8688,151.2093,2020-02-07,4,12,9
"899","Australia",-37.8136,144.9631,2020-02-07,4,12,9
"900","Australia",-28.0167,153.4,2020-02-07,5,12,9
"901","Cambodia",11.55,104.9167,2020-02-07,1,11,23
"902","Sri Lanka",7,81,2020-02-07,1,11,129
"903","Germany",51,9,2020-02-07,13,11,53
"904","Finland",64,26,2020-02-07,1,9,49
"905","United Arab Emirates",24,54,2020-02-07,5,9,141
"906","Philippines",13,122,2020-02-07,3,8,109
"907","India",21,78,2020-02-07,3,8,65
"908","Italy",43,12,2020-02-07,3,7,71
"909","Sweden",63,16,2020-02-07,1,7,132
"910","Spain",40,-4,2020-02-07,1,6,128
"911","Australia",-34.9285,138.6007,2020-02-07,2,12,9
"912","Belgium",50.8333,4,2020-02-07,1,3,15
"913","Canada",51.2538,-85.3232,2020-02-07,3,12,25
"914","China",30.9756,112.2707,2020-02-07,24953,16,29
"915","Korea, South",36,128,2020-02-07,24,16,78
"916","France",46.2276,2.2137,2020-02-07,6,14,50
"917","China",23.3417,113.4244,2020-02-07,1034,16,29
"918","China",33.882,113.614,2020-02-07,914,16,29
"919","China",29.1832,120.0934,2020-02-07,1006,16,29
"920","China",27.6104,111.7088,2020-02-07,772,16,29
"921","China",31.8257,117.2264,2020-02-07,665,16,29
"922","China",27.614,115.7221,2020-02-07,661,16,29
"923","China",36.3427,118.1498,2020-02-07,386,16,29
"924","Cruise Ship",35.4437,139.638,2020-02-07,61,0,36
"925","China",32.9711,119.455,2020-02-07,408,16,29
"926","China",30.0572,107.874,2020-02-07,426,16,29
"927","China",30.6171,102.7103,2020-02-07,344,16,29
"928","China",47.862,127.7615,2020-02-07,277,16,29
"929","China",40.1824,116.4142,2020-02-07,297,16,29
